trial,task,variant,suspended,t_run_s,wall,type,kind,step,n_messages,request_chars,n_tool_calls,tool_names,output_chars,started_at,ttft_ms,e2e_ms,decode_ms,itl_ms_mean,itl_ms_p50,itl_ms_p95,n_output_chunks,prompt_tokens,cached_tokens,completion_tokens,server_prompt_ms,server_prompt_tokens_computed,server_decode_ms_per_token,finish_reason,retries,prefill_tokens_computed
pagination-pages__vTJDKZw,pagination-pages,compaction,False,5.306,1789668257.7333848,llm_call,agent,2,4,3686,1,['bash'],0,1789668254.8386838,1596.1368749849498,2894.2231249820907,1187.1271670097485,62.4803772110394,53.61337499925867,60.85254202480428,20,975,766,32,1198.791,209,53.77225806451613,tool_calls,0,209
pagination-pages__vTJDKZw,pagination-pages,compaction,False,44.337,1789668296.763681,llm_call,agent,3,6,20438,1,['bash'],0,1789668258.7616699,36562.65191701823,38001.09029200394,1310.0958750001155,68.95241447369028,59.1442089935299,66.93983299192041,20,5504,971,32,36078.553,4533,60.407870967741935,tool_calls,0,4533
pagination-pages__vTJDKZw,pagination-pages,compaction,False,93.793,1789668346.220085,llm_call,agent,4,8,37382,1,['view_file'],0,1789668297.651456,47332.94545800891,48562.96850001672,1056.8015830067452,105.68015830067452,83.08187499642372,327.25537501391955,11,10078,5500,24,46598.929,4578,82.75278260869565,tool_calls,0,4578
pagination-pages__vTJDKZw,pagination-pages,compaction,False,99.922,1789668352.349237,llm_call,agent,5,10,38500,1,['bash'],0,1789668346.536855,4226.535209018039,5810.3391250188,1437.8006659972016,75.67371926301061,64.98395800008439,69.83970801229589,20,10369,10074,32,3681.403,295,66.86577419354839,tool_calls,0,295
pagination-pages__vTJDKZw,pagination-pages,compaction,False,183.924,1789668436.3506072,llm_call,compaction,6,13,55802,0,[],1474,1789668353.158728,54632.09170798655,83187.411040999,28456.893124995986,86.2330094696848,82.96104200417176,106.23987502185628,331,15019,10365,332,54566.441,4654,86.22247129909366,stop,0,4654
pagination-pages__vTJDKZw,pagination-pages,compaction,False,188.212,1789668440.639204,llm_call,agent,6,2,4359,1,['view_file'],0,1789668436.352224,3538.3343329885975,4286.795749998419,645.132375007961,71.68137500088454,52.24070799886249,217.74291701149195,10,1115,760,23,3046.283,355,54.090681818181814,tool_calls,0,355
pagination-pages__vTJDKZw,pagination-pages,compaction,False,191.566,1789668443.9931672,llm_call,agent,7,4,5448,1,['bash'],0,1789668440.903851,2406.2794169876724,3089.1796670039184,577.5370420014951,72.19213025018689,52.55008299718611,209.635375009384,9,1366,1111,21,1987.279,255,53.773900000000005,tool_calls,0,255
pagination-pages__vTJDKZw,pagination-pages,compaction,False,193.645,1789668446.071956,llm_call,agent,8,6,5781,1,['view_file'],0,1789668444.1139688,1072.3177499894518,1957.8444590151776,773.797875008313,77.3797875008313,56.54516597860493,249.53662502230145,11,1417,1362,24,493.346,55,62.608391304347826,tool_calls,0,55
pagination-pages__vTJDKZw,pagination-pages,compaction,False,198.249,1789668450.676238,llm_call,agent,9,8,7096,1,['bash'],0,1789668446.203048,3407.4952919909265,4472.618125000736,956.8770829937421,63.791805532916136,52.79179199715145,58.43595799524337,16,1754,1413,28,2951.507,341,53.45011111111111,tool_calls,0,341
pagination-pages__vTJDKZw,pagination-pages,compaction,False,241.364,1789668493.790625,llm_call,agent,10,10,23837,1,['edit_file'],0,1789668451.491301,39275.28737499961,42298.94333300763,2880.5002909793984,68.58334026141425,64.33133300743066,77.70966700627469,43,6279,1750,56,38751.821,4529,63.802963636363636,tool_calls,0,4529
pagination-pages__vTJDKZw,pagination-pages,compaction,False,244.407,1789668496.833772,llm_call,agent,11,12,24279,1,['bash'],0,1789668493.996991,1604.6063330140896,2836.0103750019334,1106.4873749855906,73.76582499903937,61.10529199941084,65.70329100941308,16,6358,6275,28,1085.656,83,63.56011111111111,tool_calls,0,83
pagination-pages__vTJDKZw,pagination-pages,compaction,False,295.489,1789668547.915787,llm_call,agent,12,14,41250,1,['edit_file'],0,1789668497.647041,46301.10320899985,50267.67041700077,3808.241332997568,81.02641134037378,74.35074998647906,87.04712498001754,48,10925,6354,62,45627.803,4571,74.86308196721312,tool_calls,0,4571
pagination-pages__vTJDKZw,pagination-pages,compaction,False,298.987,1789668551.413835,llm_call,agent,13,16,41702,1,['bash'],0,1789668548.193069,1841.2184999906458,3219.692540995311,1229.86837499775,81.99122499984999,67.99679101095535,70.52808298612945,16,11010,10921,28,1264.515,89,69.66411111111111,tool_calls,0,89
pagination-pages__vTJDKZw,pagination-pages,compaction,False,383.822,1789668636.248675,llm_call,compaction,14,19,58993,0,[],1437,1789668552.1393821,55789.92658300558,84106.84475000016,28217.32249998604,84.73670420416228,82.82862498890609,94.57374998601153,334,15656,11006,335,55737.337,4650,84.75505089820359,stop,0,4650
pagination-pages__vTJDKZw,pagination-pages,compaction,False,387.905,1789668640.332056,llm_call,agent,14,2,4323,1,['view_file'],0,1789668636.251536,3326.089125010185,4080.3087080130354,620.4583749931771,68.93981944368635,51.463707990478724,208.65754201076925,10,1118,784,23,2850.097,334,53.453227272727275,tool_calls,0,334
pagination-pages__vTJDKZw,pagination-pages,compaction,False,392.326,1789668644.752755,llm_call,agent,15,4,5443,1,['view_file'],0,1789668640.869758,3067.883541021729,3882.3167080117855,704.3982920004055,70.43982920004055,53.51245898054913,210.8955000003334,11,1378,1114,24,2592.049,264,54.85013043478261,tool_calls,0,264
pagination-pages__vTJDKZw,pagination-pages,compaction,False,396.993,1789668649.4196758,llm_call,agent,16,6,6758,1,['bash'],0,1789668644.945269,3283.5320419981144,4473.611207999056,1078.8997909985483,63.4646935881499,53.46387502504513,55.35158299608156,18,1715,1374,30,2861.248,341,54.51586206896552,tool_calls,0,341
pagination-pages__vTJDKZw,pagination-pages,compaction,False,436.914,1789668689.340768,llm_call,agent,17,8,23504,1,['view_file'],0,1789668650.178398,38335.4502080183,39161.45587500068,703.6298339953646,78.18109266615163,58.779042010428384,233.37666699080728,10,6242,1711,23,37766.359,4531,59.879318181818185,tool_calls,0,4531
pagination-pages__vTJDKZw,pagination-pages,compaction,False,443.2,1789668695.6274261,llm_call,agent,18,10,24624,1,['edit_file'],0,1789668689.621679,3368.336999992607,6004.768542014062,2505.307208019076,67.7110056221372,60.33054200815968,72.52899999730289,38,6502,6238,52,2811.971,264,61.93466666666667,tool_calls,0,264
pagination-pages__vTJDKZw,pagination-pages,compaction,False,446.191,1789668698.617704,llm_call,agent,19,12,25036,1,['bash'],0,1789668695.805762,1457.9005420091562,2811.760916985804,1229.8482499900274,72.34401470529573,60.874916991451755,66.45166699308902,18,6577,6498,30,965.229,79,62.50358620689655,tool_calls,0,79
pagination-pages__vTJDKZw,pagination-pages,compaction,False,495.627,1789668748.05426,llm_call,agent,20,14,41970,1,['edit_file'],0,1789668698.999158,44801.74054199597,49054.023792006774,4100.283125007991,78.85159855784597,72.1964999975171,81.62554199225269,53,10893,6573,68,44151.989,4320,72.39582089552239,tool_calls,0,4320
pagination-pages__vTJDKZw,pagination-pages,compaction,False,499.182,1789668751.609489,llm_call,agent,21,16,42447,1,['bash'],0,1789668748.3842509,1698.1535840022843,3224.267375015188,1382.3779160156846,81.31634800092263,69.06095799058676,75.99941597436555,18,10984,10889,30,1184.227,95,69.14806896551724,tool_calls,0,95
pagination-pages__vTJDKZw,pagination-pages,compaction,False,582.989,1789668835.4163399,llm_call,compaction,22,19,59739,0,[],1609,1789668752.0262241,51950.541208003415,83388.48316599615,31345.5106249894,84.0362215147169,81.7478749959264,100.36941699218005,374,15376,10980,375,51905.611,4396,84.05079679144384,stop,0,4396
pagination-pages__vTJDKZw,pagination-pages,compaction,False,586.959,1789668839.38588,llm_call,agent,22,2,4497,1,['view_file'],0,1789668835.4178529,3246.2700409814715,3967.9354580002837,617.0750000164844,68.56388889072049,51.37749999994412,205.36058401921764,10,1158,828,23,2771.644,330,52.205318181818186,tool_calls,0,330
pagination-pages__vTJDKZw,pagination-pages,compaction,False,590.788,1789668843.214914,llm_call,agent,23,4,5648,1,['view_file'],0,1789668839.600415,2807.4867090035696,3613.799042010214,697.4547500140034,69.74547500140034,53.28895800630562,211.02512499783188,11,1434,1154,24,2322.305,280,55.19191304347826,tool_calls,0,280
pagination-pages__vTJDKZw,pagination-pages,compaction,False,595.318,1789668847.744818,llm_call,agent,24,6,6963,1,['bash'],0,1789668843.382138,3164.8506660130806,4362.189915991621,1086.27445899765,63.898497588097065,54.36270800419152,60.22637500427663,18,1771,1430,30,2742.837,341,54.794862068965514,tool_calls,0,341
pagination-pages__vTJDKZw,pagination-pages,compaction,False,633.2,1789668885.6270678,llm_call,agent,25,8,23897,1,['view_file'],0,1789668848.235876,36547.675832989626,37390.21991699701,720.3882920148317,80.04314355720352,59.74833300570026,237.25604201899841,10,6087,1767,23,36004.892,4320,60.485409090909094,tool_calls,0,4320
pagination-pages__vTJDKZw,pagination-pages,compaction,False,641.411,1789668893.8379269,llm_call,agent,26,10,25048,1,['edit_file'],0,1789668885.8589041,3363.3952919917647,7978.070249984739,4481.880832987372,73.4734562784815,65.93224999960512,131.82833397877403,62,6363,6083,79,2830.06,280,65.56866666666666,tool_calls,0,280
pagination-pages__vTJDKZw,pagination-pages,compaction,False,644.945,1789668897.371976,llm_call,agent,27,12,25551,1,['bash'],0,1789668894.089717,1799.4628750020638,3281.2774580088444,1341.730791988084,78.92534070518141,65.65966599737294,76.253999985056,18,6465,6359,30,1240.134,106,69.06731034482759,tool_calls,0,106
pagination-pages__vTJDKZw,pagination-pages,compaction,False,699.707,1789668952.134279,llm_call,agent,28,14,42485,1,['edit_file'],0,1789668897.869041,43776.58624999458,54264.10404199851,10319.906582997646,90.52549634208462,77.39445799961686,153.0631249770522,115,10781,6461,144,43108.926,4320,77.66100699300699,tool_calls,0,4320
pagination-pages__vTJDKZw,pagination-pages,compaction,False,704.215,1789668956.642428,llm_call,agent,29,16,43229,1,['bash'],0,1789668952.452147,2729.607000015676,4189.7497920144815,1324.480124982074,77.91059558718082,65.77608399675228,70.54520800011232,18,10948,10777,30,2223.912,171,66.42106896551724,tool_calls,0,171
pagination-pages__vTJDKZw,pagination-pages,compaction,False,756.346,1789669008.772693,llm_call,compaction,30,19,50275,0,[],1767,1789668957.022173,19660.49858299084,51749.09916697652,32010.66804199945,78.45751971078298,77.62520801043138,89.6531249745749,409,12617,10944,410,19622.026,1673,78.44341564792175,stop,0,1673
pagination-pages__vTJDKZw,pagination-pages,compaction,False,759.517,1789669011.943708,llm_call,agent,30,2,4656,1,['bash'],0,1789669008.77408,2100.348000007216,3169.46375000407,959.9781249999069,63.99854166666046,52.979375002905726,57.248625002102926,16,1193,1013,28,1653.194,180,53.94477777777778,tool_calls,0,180
retry-decorator__rJxgKtR,retry-decorator,compaction,False,2.401,1789669643.095718,llm_call,agent,1,2,2785,1,['view_file'],0,1789669640.7616498,1503.0600420141127,2332.411500014132,708.6210410052445,70.86210410052445,52.37962500541471,216.86329098884016,11,754,578,24,1030.773,176,53.796086956521734,tool_calls,0,176
retry-decorator__rJxgKtR,retry-decorator,compaction,False,12.029,1789669652.723989,llm_call,agent,2,4,3711,1,['edit_file'],0,1789669643.4328508,3000.7083749806043,9288.465457997518,6136.147208017064,79.6902234807411,73.13820900162682,100.88987500057556,78,949,750,94,2220.461,199,74.79772043010753,tool_calls,0,199
retry-decorator__rJxgKtR,retry-decorator,compaction,False,16.034,1789669656.72836,llm_call,agent,3,6,4297,1,['view_file'],0,1789669653.311551,1742.144207993988,3416.507207992254,1563.6360839998815,67.98417756521224,54.1371250001248,109.16995798470452,24,1067,945,39,1160.83,122,57.781026315789475,tool_calls,0,122
retry-decorator__rJxgKtR,retry-decorator,compaction,False,21.309,1789669662.003909,llm_call,agent,4,8,4881,1,['edit_file'],0,1789669657.075824,1612.004041991895,4927.35033298959,3176.864624983864,73.88057267404335,59.044624998932704,164.94295801385306,44,1178,1063,60,1124.513,115,64.00064406779661,tool_calls,0,115
retry-decorator__rJxgKtR,retry-decorator,compaction,False,24.621,1789669665.314923,llm_call,agent,5,10,5409,1,['view_file'],0,1789669662.350935,1233.4710839786567,2963.7466249987483,1610.2102500153705,67.09209375064044,55.001875007292256,115.32937499578111,25,1263,1174,40,759.624,89,55.86441025641026,tool_calls,0,89
retry-decorator__rJxgKtR,retry-decorator,compaction,False,27.874,1789669668.568326,llm_call,agent,6,12,5878,1,['edit_file'],0,1789669665.4552839,1388.8813749945257,3112.266374984756,1606.7357920110226,61.79753046196241,55.518707988085225,59.7384579887148,27,1342,1259,40,898.868,83,55.96797435897437,tool_calls,0,83
retry-decorator__rJxgKtR,retry-decorator,compaction,False,31.291,1789669671.9851,llm_call,agent,7,14,6259,1,['view_file'],0,1789669668.9501162,1225.403374992311,3034.3034580000676,1682.8297500032932,73.1665108697084,60.13800000073388,127.89924998651259,24,1407,1338,39,733.451,69,59.5655,tool_calls,0,69
retry-decorator__rJxgKtR,retry-decorator,compaction,False,37.052,1789669677.746204,llm_call,agent,8,16,7095,1,['edit_file'],0,1789669672.307175,2309.4409580226056,5438.733583025169,2998.076249990845,63.78885638278394,56.74791699857451,113.3462919970043,48,1569,1403,64,1798.683,166,57.31509523809524,tool_calls,0,166
retry-decorator__rJxgKtR,retry-decorator,compaction,False,40.507,1789669681.20182,llm_call,agent,9,18,7578,1,['view_file'],0,1789669678.1009228,1370.6642090110108,3100.6073750031646,1615.50570797408,70.2393786075687,57.46616699616425,115.0379580212757,24,1658,1565,39,859.262,93,58.26776315789474,tool_calls,0,93
retry-decorator__rJxgKtR,retry-decorator,compaction,False,44.919,1789669685.61303,llm_call,agent,10,20,8610,1,['view_file'],0,1789669681.441466,2493.3784999884665,4170.723332994385,1556.7669169977307,67.68551813033612,55.772584018995985,113.54558399762027,24,1874,1654,39,2015.927,220,55.897868421052635,tool_calls,0,220
retry-decorator__rJxgKtR,retry-decorator,compaction,False,50.199,1789669690.893187,llm_call,agent,11,22,9782,1,['edit_file'],0,1789669685.866045,2772.0336250204127,5026.274042000296,2090.8548749866895,67.44693145118353,57.706291001522914,79.67687500058673,32,2125,1870,46,2272.394,255,60.44068888888889,tool_calls,0,255
retry-decorator__rJxgKtR,retry-decorator,compaction,False,54.012,1789669694.706367,llm_call,agent,12,24,10202,1,['view_file'],0,1789669691.1147552,1576.4308749930933,3590.357374981977,1888.0889999854844,82.09082608632541,71.55324998893775,119.81662502512336,24,2196,2121,39,983.503,75,67.62218421052631,tool_calls,0,75
retry-decorator__rJxgKtR,retry-decorator,compaction,False,58.738,1789669699.432298,llm_call,agent,13,26,11560,1,['bash'],0,1789669694.98892,3361.3630830077454,4442.288291989826,961.60145898466,68.68581849890428,55.922625004313886,64.15358299273066,15,2493,2192,27,2923.599,301,57.00711538461538,tool_calls,0,301
retry-decorator__rJxgKtR,retry-decorator,compaction,False,67.824,1789669708.517971,llm_call,agent,14,28,13309,1,['edit_file'],0,1789669700.0013099,4033.5724580218084,8515.648375003366,4352.301832986996,70.19841666108057,61.05179100995883,127.56433399044909,63,2901,2489,83,3551.905,412,59.9705,tool_calls,0,412
retry-decorator__rJxgKtR,retry-decorator,compaction,False,70.952,1789669711.646507,llm_call,agent,15,30,13877,1,['bash'],0,1789669708.931185,1586.5367499936838,2714.2837919818703,1003.5373329883441,71.68123807059601,59.23795799026266,62.75158398784697,15,3009,2897,27,1110.709,112,60.33892307692307,tool_calls,0,112
retry-decorator__rJxgKtR,retry-decorator,compaction,False,82.094,1789669722.78799,llm_call,agent,16,32,15818,1,['edit_file'],0,1789669712.0207858,4602.149332989939,10765.580792009132,6031.388125004014,81.50524493248668,65.3594589966815,166.40070799621753,75,3462,3005,97,4085.555,457,69.151875,tool_calls,0,457
retry-decorator__rJxgKtR,retry-decorator,compaction,False,85.064,1789669725.758305,llm_call,agent,17,34,16452,1,['bash'],0,1789669723.071669,1608.025167020969,2686.2912500218954,963.4798329789191,68.8199880699228,56.39241699827835,58.817333017941564,15,3584,3458,27,1151.753,126,57.73888461538461,tool_calls,0,126
retry-decorator__rJxgKtR,retry-decorator,compaction,False,92.114,1789669732.808449,llm_call,agent,18,36,18393,1,['view_file'],0,1789669726.078897,4982.992542005377,6728.439166996395,1618.7335409922525,70.37971917357619,56.68220901861787,118.11054198187776,24,4037,3580,39,4477.544,457,58.1178947368421,tool_calls,0,457
retry-decorator__rJxgKtR,retry-decorator,compaction,False,100.851,1789669741.54504,llm_call,agent,19,38,19758,1,['edit_file'],0,1789669733.087698,3631.369167007506,8456.261374987662,4682.990125002107,75.53209879035656,66.13875000039116,140.8220830198843,63,4338,4033,83,3098.284,305,64.86067073170732,tool_calls,0,305
retry-decorator__rJxgKtR,retry-decorator,compaction,False,104.251,1789669744.945015,llm_call,agent,20,40,20523,1,['bash'],0,1789669741.782807,2028.8058329897467,3160.9771249932237,1011.0097080178093,72.21497914412923,58.81533300271258,62.84124997910112,15,4492,4334,27,1537.046,158,59.89434615384615,tool_calls,0,158
retry-decorator__rJxgKtR,retry-decorator,compaction,False,111.272,1789669751.966054,llm_call,agent,21,42,22464,1,['view_file'],0,1789669745.3520699,4785.832708002999,6612.798667018069,1697.4998340010643,73.80434060874192,60.55908399866894,121.96075002430007,24,4945,4488,39,4241.274,457,61.259263157894736,tool_calls,0,457
retry-decorator__rJxgKtR,retry-decorator,compaction,False,121.233,1789669761.927131,llm_call,agent,22,44,23816,1,['edit_file'],0,1789669752.2241468,3811.9235420017503,9701.640500017675,5750.729249994038,77.71255743235186,67.85175000550225,139.00120899779722,75,5247,4941,97,3298.662,306,66.21526041666667,tool_calls,0,306
retry-decorator__rJxgKtR,retry-decorator,compaction,False,124.983,1789669765.677182,llm_call,agent,23,46,24647,1,['bash'],0,1789669762.1580281,2391.3757910195272,3517.8604579996318,1004.0158339834306,71.71541671310219,59.09649998648092,60.3759590012487,15,5415,5243,27,1918.056,172,60.00715384615384,tool_calls,0,172
retry-decorator__rJxgKtR,retry-decorator,compaction,False,132.215,1789669772.909396,llm_call,agent,24,48,26588,1,['view_file'],0,1789669766.1002848,4939.292833994841,6807.7081669762265,1725.2858749998268,75.01242934781855,61.87770899850875,131.85316699673422,24,5868,5411,39,4409.706,457,61.89223684210527,tool_calls,0,457
retry-decorator__rJxgKtR,retry-decorator,compaction,False,141.672,1789669782.366745,llm_call,agent,25,50,27929,1,['edit_file'],0,1789669773.066777,3823.300834017573,9299.389167019399,5326.7484579992015,85.91529770966454,70.11466700350866,180.2740000130143,63,6170,5864,83,3286.94,306,72.79486585365854,tool_calls,0,306
retry-decorator__rJxgKtR,retry-decorator,compaction,False,145.286,1789669785.980041,llm_call,agent,26,52,28694,1,['bash'],0,1789669782.632447,2154.476625000825,3346.587042004103,1061.7707089986652,75.84076492847609,62.23537499317899,66.03012498817407,15,6324,6166,27,1677.458,158,62.61165384615385,tool_calls,0,158
retry-decorator__rJxgKtR,retry-decorator,compaction,False,153.272,1789669793.9666078,llm_call,agent,27,54,30635,1,['view_file'],0,1789669786.455818,5438.501750002615,7509.44629200967,1933.9626250148285,84.08533152238385,70.70895901415497,145.65241598756984,24,6777,6320,39,4834.86,457,69.16618421052631,tool_calls,0,457
retry-decorator__rJxgKtR,retry-decorator,compaction,False,163.426,1789669804.12066,llm_call,agent,28,56,31951,1,['edit_file'],0,1789669794.287227,3789.992042002268,9832.87804198335,5907.97245799331,79.83746564855824,67.8224170114845,134.93883298360743,75,7076,6773,97,3239.993,303,68.12228125,tool_calls,0,303
retry-decorator__rJxgKtR,retry-decorator,compaction,False,167.348,1789669808.042537,llm_call,agent,29,58,32782,1,['bash'],0,1789669804.388308,2480.831082997611,3653.6901249783114,1048.1095830036793,74.86497021454852,61.414583993609995,64.97462498373352,15,7244,7072,27,2000.499,172,62.01788461538461,tool_calls,0,172
retry-decorator__rJxgKtR,retry-decorator,compaction,False,175.259,1789669815.953158,llm_call,agent,30,60,34723,1,['view_file'],0,1789669808.465579,5457.75716600474,7486.196874990128,1862.1888749767095,80.96473369463955,65.57700000121258,148.73341700877063,24,7697,7240,39,4856.719,457,67.70557894736842,tool_calls,0,457
schema-validator-paths__AGgQmj8,schema-validator-paths,compaction,False,2.327,1789668093.460333,llm_call,agent,1,2,2718,1,['view_file'],0,1789668091.202524,1494.526208989555,2257.304958999157,651.182500005234,72.35361111169267,54.14429199299775,216.6428329946939,10,744,578,23,1012.434,166,54.43631818181818,tool_calls,0,166
schema-validator-paths__AGgQmj8,schema-validator-paths,compaction,False,4.868,1789668096.002051,llm_call,agent,2,4,3339,1,['view_file'],0,1789668093.6086779,1685.067332990002,2392.7233330032323,595.834375009872,74.479296876234,54.93654200108722,215.0905840098858,9,935,740,22,1200.493,195,55.37142857142857,tool_calls,0,195
schema-validator-paths__AGgQmj8,schema-validator-paths,compaction,False,7.671,1789668098.804928,llm_call,agent,3,6,3899,1,['view_file'],0,1789668096.1848261,1717.8972919937223,2619.357208983274,787.5228750053793,71.59298863685267,55.68499999935739,220.637499995064,12,1100,931,25,1234.274,169,56.06491666666667,tool_calls,0,169
schema-validator-paths__AGgQmj8,schema-validator-paths,compaction,False,13.676,1789668104.809403,llm_call,agent,4,8,5800,1,['bash'],0,1789668098.977023,4758.937999984482,5832.027291995473,960.3332499973476,64.02221666648984,53.2151669904124,58.7353750015609,16,1558,1096,28,4341.185,462,53.727074074074075,tool_calls,0,462
schema-validator-paths__AGgQmj8,schema-validator-paths,compaction,False,15.84,1789668106.973293,llm_call,agent,5,10,6129,1,['bash'],0,1789668104.989397,901.339916017605,1983.4556250134483,963.3519999915734,68.81085714225524,57.009375013876706,62.43741698563099,15,1607,1554,27,465.294,53,56.894999999999996,tool_calls,0,53
schema-validator-paths__AGgQmj8,schema-validator-paths,compaction,False,18.753,1789668109.886364,llm_call,agent,6,12,6476,1,['view_file'],0,1789668107.124087,980.2044170210138,2761.74566699774,1655.4046669916715,68.97519445798632,57.03812499996275,117.62691600597464,25,1659,1603,40,504.479,56,57.14523076923077,tool_calls,0,56
schema-validator-paths__AGgQmj8,schema-validator-paths,compaction,False,25.558,1789668116.691277,llm_call,agent,7,14,8414,1,['edit_file'],0,1789668110.023211,4450.687875010772,6667.496084002778,2095.6874169933144,59.87678334266612,54.934959014644846,59.29791700327769,36,2132,1655,49,3962.825,477,55.75299999999999,tool_calls,0,477
schema-validator-paths__AGgQmj8,schema-validator-paths,compaction,False,29.243,1789668120.3767412,llm_call,agent,8,16,8839,1,['view_file'],0,1789668116.8876579,1496.0518750012852,3488.7244169949554,1863.3097090059891,74.53238836023957,61.766832979628816,121.04516697581857,26,2207,2128,41,948.383,79,62.712225000000004,tool_calls,0,79
schema-validator-paths__AGgQmj8,schema-validator-paths,compaction,False,35.699,1789668126.83297,llm_call,agent,9,18,10544,1,['edit_file'],0,1789668120.6817,4131.770917010726,6150.596541992854,1882.5354999862611,67.23341071379504,60.87466701865196,73.86012500501238,29,2608,2203,42,3658.335,405,60.033756097560975,tool_calls,0,405
schema-validator-paths__AGgQmj8,schema-validator-paths,compaction,False,39.202,1789668130.336143,llm_call,agent,10,20,11013,1,['view_file'],0,1789668127.023753,1487.18791702413,3312.1531670039985,1704.5626669714693,68.18250667885877,56.92062500747852,117.50645900610834,26,2687,2604,41,977.422,83,57.441725,tool_calls,0,83
schema-validator-paths__AGgQmj8,schema-validator-paths,compaction,False,44.984,1789668136.11726,llm_call,agent,11,22,12915,1,['bash'],0,1789668130.484492,4588.849291001679,5632.550957991043,933.4762499784119,66.67687499845799,54.378500004531816,55.27462498866953,15,3134,2683,27,4171.35,451,55.14180769230769,tool_calls,0,451
schema-validator-paths__AGgQmj8,schema-validator-paths,compaction,False,48.555,1789668139.6892228,llm_call,agent,12,24,13454,1,['view_file'],0,1789668136.267786,1581.712957995478,3420.798624982126,1710.3447089903057,71.26436287459607,59.98858399107121,126.40500001725741,25,3231,3130,40,1081.073,101,59.13658974358975,tool_calls,0,101
schema-validator-paths__AGgQmj8,schema-validator-paths,compaction,False,56.87,1789668148.0034602,llm_call,agent,13,26,15601,1,['edit_file'],0,1789668139.8162181,5330.637500010198,8186.195208021672,2710.0169580080546,64.52421328590606,58.87979199178517,70.30229200609028,43,3756,3227,56,4853.824,529,59.97365454545454,tool_calls,0,529
schema-validator-paths__AGgQmj8,schema-validator-paths,compaction,False,59.702,1789668150.8357608,llm_call,agent,14,28,16038,1,['bash'],0,1789668148.206879,1448.7383749801666,2627.737207978498,1038.7618330132682,74.19727378666201,62.5918330042623,65.18737500300631,15,3838,3752,27,925.891,86,62.19969230769231,tool_calls,0,86
schema-validator-paths__AGgQmj8,schema-validator-paths,compaction,False,65.505,1789668156.638344,llm_call,agent,15,30,17114,1,['edit_file'],0,1789668151.26237,2488.6938330018893,5374.922207993222,2754.002750007203,65.57149404779054,58.095459011383355,72.68612500047311,43,4034,3834,56,1954.581,200,61.17507272727273,tool_calls,0,200
schema-validator-paths__AGgQmj8,schema-validator-paths,compaction,False,69.802,1789668160.935573,llm_call,agent,16,32,17748,1,['view_file'],0,1789668156.852705,2107.294749992434,4081.593665992841,1808.0534579930827,72.32213831972331,56.979832996148616,135.10804099496454,26,4162,4030,41,1568.837,132,61.163425,tool_calls,0,132
schema-validator-paths__AGgQmj8,schema-validator-paths,compaction,False,77.885,1789668169.018608,llm_call,agent,17,34,19650,1,['edit_file'],0,1789668161.1115992,4962.127666018205,7905.8643330063205,2795.4404589836486,66.55810616627734,60.82941699423827,74.02845899923705,43,4609,4158,56,4459.883,451,61.86412727272727,tool_calls,0,451
schema-validator-paths__AGgQmj8,schema-validator-paths,compaction,False,82.638,1789668173.771821,llm_call,agent,18,36,20284,1,['view_file'],0,1789668169.185091,2490.427542012185,4585.473874991294,1959.19649998541,78.3678599994164,65.63095800811425,133.16425000084564,26,4737,4605,41,1887.029,132,66.32915,tool_calls,0,132
schema-validator-paths__AGgQmj8,schema-validator-paths,compaction,False,90.978,1789668182.111391,llm_call,agent,19,38,22186,1,['edit_file'],0,1789668173.9602911,4978.849500010256,8150.613250007154,3031.372666009702,72.17553966689766,62.500958010787144,92.17754198471084,43,5184,4733,56,4451.632,451,66.4764,tool_calls,0,451
schema-validator-paths__AGgQmj8,schema-validator-paths,compaction,False,94.36,1789668185.493609,llm_call,agent,20,40,22820,1,['bash'],0,1789668182.321275,2051.991459011333,3171.2570000090636,999.0405830030795,71.36004164307711,58.89362498419359,60.132833023089916,15,5312,5180,27,1585.439,132,59.6045,tool_calls,0,132
schema-validator-paths__AGgQmj8,schema-validator-paths,compaction,False,100.643,1789668191.777067,llm_call,agent,21,42,24088,1,['edit_file'],0,1789668185.82217,2900.6400420039427,5953.598041989608,2896.4184999931604,68.9623452379324,61.6842920135241,77.76641700183973,43,5553,5308,56,2360.539,245,64.47672727272727,tool_calls,0,245
schema-validator-paths__AGgQmj8,schema-validator-paths,compaction,False,104.821,1789668195.954327,llm_call,agent,22,44,24722,1,['view_file'],0,1789668191.940398,2087.6696670020465,4012.8054170054384,1795.1607079885434,71.80642831954174,59.79537501116283,123.11150002642535,26,5681,5549,41,1567.654,132,60.077825,tool_calls,0,132
schema-validator-paths__AGgQmj8,schema-validator-paths,compaction,False,113.027,1789668204.160397,llm_call,agent,23,46,26624,1,['edit_file'],0,1789668196.095592,5135.898250009632,8063.396292011021,2783.5958329960704,66.2760912618112,60.68929101456888,68.9807919843588,43,6128,5677,56,4588.49,451,62.41123636363636,tool_calls,0,451
schema-validator-paths__AGgQmj8,schema-validator-paths,compaction,False,117.586,1789668208.719275,llm_call,agent,24,48,27258,1,['view_file'],0,1789668204.361708,2405.618125019828,4356.194374995539,1819.2415829980746,72.76966331992298,59.948208974674344,126.30504198023118,26,6256,6124,41,1859.386,132,61.34400000000001,tool_calls,0,132
